Horror Wiki Index,char index,actor,character,stripped character,killed
255,7,Pam Grier,the Dust Witch,dust witch,N/A
255,8,Mary Grace Canfield,Miss Foley,miss foley,N/A
255,9,Bruce M. Fischer,Mr. Cooger,mr cooger,N/A
255,10,Arthur Hill,The Narrator,narrator,N/A
318,0,Angela O'Neill,Laura Beth Henkel,laura beth henkel,False
318,1,Wendy Martel,Linda Dawn Grant,linda dawn grant,False
318,2,Pamela Ross,Sara,sara,True
318,3,Nicole Rio,Tracy,tracy,True
318,4,John C. Russell,"Robert ""Bobby"" Henkel",robert bobby henkel,False
318,5,Marcus Vaughter,Andy,andy,True
318,6,Vinnie Bilancio,John Raden Minor,john raden minor,False
318,7,Joe Nassi,Craig,craig,True
318,8,Mary Anne,Mrs. Lawrence,mrs lawrence,False
318,9,Gillian Frank,Dr. Lindsey,dr lindsey,False
318,10,Joseph Mansier,Technician,technician,False
318,11,Axel Roberts,Larry Bronkowski,larry bronkowski,False
318,12,Fitzhough Huston,Detective Gilbert,detective gilbert,False
448,0,Gail Harris,Linda,linda,True
448,1,Melissa Moore,Jessica,jessica,True
448,2,Stacia Zhivago,Kimberly,kimberly,True
448,3,Barbii,Suzanne,suzanne,True
448,4,Dana Bentley,Janey,janey,True
448,5,Jürgen Baum,Lt. Mike Block,lt mike block,False
448,6,Toni Naples,Sgt. Phyliss Shawlee,sgt phyliss shawlee,False
448,7,Mike Elliott,Eddie,eddie,False
448,8,Bridget Carney,Candy,candy,False
448,9,Peter Spellos,Orville Ketchum,orville ketchum,True
448,10,Michael Villella,Hockstatter,hockstatter,False
896,0,Briana Evigan,Cassidy Tappan,cassidy tappan,False
896,1,Leah Pipes,Jessica Pierson,jessica pierson,True
896,2,Rumer Willis,Ellie Morris,ellie morris,False
896,3,Jamie Chung,Claire Wen,claire wen,True
896,4,Margo Harshman,"Charlene ""Chugs"" Bradley",charlene chugs bradley,True
896,5,Julian Morris,Andy Richards,andy richards,True
896,6,Audrina Patridge,Megan Blaire,megan blaire,True
896,7,Caroline D'Amore,Maggie Blaire,maggie blaire,False
896,8,Carrie Fisher,Mrs. Crenshaw,mrs crenshaw,True
896,9,Matt O'Leary,Garrett Bradley,garrett bradley,False
896,10,Matt Lanter,Kyle Tyson,kyle tyson,True
256,0,Peter Fonda,Dr. Tom Brasilian,dr tom brasilian,N/A
256,1,Oliver Reed,Jason Kincaid,jason kincaid,N/A
256,2,Kerrie Keane,Suzanne Cavadon,suzanne cavadon,N/A
256,3,Al Waxman,Warren Crowley,warren crowley,N/A
256,4,Marilyn Lightstone,Dr. Claire Rothman,dr claire rothman,N/A
256,5,Angus MacInnes,Deacon Tyrone,deacon tyrone,N/A
256,6,Miguel Fernandes,Mendes,mendes,N/A
256,7,Gerard Parkes,Capt. Novack,capt novack,N/A
256,8,William Needles,Dean Franklin,dean franklin,N/A
256,9,George Bloomfield,Rev. Thomas Thanner,rev thomas thanner,N/A
256,10,Laurie Brown,Allison,allison,N/A
256,11,Julie Khaner,Marcie,marcie,N/A
256,12,Harvey Chao,Dr. Lee,dr lee,N/A
256,13,Patrick Brymer,Keith,keith,N/A
256,14,Denis Simpson,Abo Shaman,abo shaman,N/A
256,15,Sandra Awalt,Sharon,sharon,N/A
256,16,Al Maini,Abo Interpreter,abo interpreter,N/A
565,0,Michael Jai White,Albert Simmons/Spawn,albert simmons spawn,N/A
565,1,John Leguizamo,Clown/The Violator,clown violator,N/A
565,2,Martin Sheen,Jason Wynn,jason wynn,N/A
565,3,Theresa Randle,Wanda Blake Simmons-Fitzgerald,wanda blake simmons fitzgerald,N/A
565,4,Nicol Williamson,Cogliostro,cogliostro,N/A
565,5,D. B. Sweeney,Terry Fitzgerald,terry fitzgerald,N/A
565,6,Melinda Clarke,Jessica Priest,jessica priest,N/A
565,7,Miko Hughes,Zack,zack,N/A
565,8,Sydni Beaudoin,Cyan Simmons-Fitzgerald,cyan simmons fitzgerald,N/A
565,9,Michael Papajohn,Glen,glen,N/A
565,10,Frank Welker,the voice of Malebolgia,voice of malebolgia,N/A
528,0,Natashe Henstridge,"Sil
Michelle Williams as Young Sil",sil michelle williams as young sil,N/A
528,1,Michelle Williams,Young Sil,young sil,N/A
528,2,Ben Kingsley,Xavier Fitch,xavier fitch,N/A
528,3,Michael Madsen,"Preston ""Press"" Lennox",preston press lennox,N/A
528,4,Alfred Molina,Dr. Stephen Arden,dr stephen arden,N/A
528,5,Forest Whitaker,Dan Smithson,dan smithson,N/A
528,6,Marg Helgenberger,Dr. Laura Baker,dr laura baker,N/A
528,7,Whip Hubley,John Carey,john carey,N/A
822,0,Helena Mattsson,Miranda Hollander,miranda hollander,N/A
822,1,Ben Cross,Tom Hollander,tom hollander,N/A
822,2,Dominic Keating,Forbes Maguire,forbes maguire,N/A
822,3,Marlene Favela,Azura,azura,N/A
822,4,Meagen Fay,Celeste,celeste,N/A
822,5,Roger Cudney,Leland Fisk,leland fisk,N/A
822,6,Mauricio Martinez,Dalton,dalton,N/A
822,7,Felipe de Lara,Burke,burke,N/A
822,8,Julian Sedgwick,Logan Wilson,logan wilson,N/A
822,9,Marco Bacuzzi,Rinaldo,rinaldo,N/A
583,0,Natasha Henstridge,Eve,eve,N/A
583,1,Michael Madsen,Press Lennox,press lennox,N/A
583,2,Marg Helgenberger,Dr. Laura Baker,dr laura baker,N/A
583,3,James Cromwell,U.S. Senator Judson Ross,us senator judson ross,N/A
583,4,Mykelti Williamson,Dennis Gamble,dennis gamble,N/A
583,5,Richard Belzer,U.S. President,us president,N/A
583,6,Justin Lazard,Patrick Ross,patrick ross,N/A
583,7,Sarah Wynter,Melissa,melissa,N/A
703,0,Sunny Mabrey,Sara,sara,N/A
703,1,Natasha Henstridge,Eve,eve,N/A
703,2,Robert Knepper,Dr. Abbot,dr abbot,N/A
703,3,Robin Dunne,Dean,dean,N/A
703,4,Amelia Cooke,Amelia,amelia,N/A
703,5,John Paul Pitoc,Hastings,hastings,N/A
703,6,Michael Warren,Agent Wasach,agent wasach,N/A
703,7,Christopher Neame,Dr. Nicholas Turner,dr nicholas turner,N/A
703,8,Patricia Bethune,Colleen,colleen,N/A
703,9,Joel Stoffer,Portus,portus,N/A
703,10,James Leo Ryan,Yosef,yosef,N/A
703,11,Savanna Fields,Young Sara,young sara,N/A
1122,0,James McAvoy,Kevin Wendell Crumb / The Horde,kevin wendell crumb horde,N/A
1122,1,Anya Taylor-Joy,Casey Cooke,casey cooke,N/A
1122,2,Izzie Coffey,5-year-old Casey,5 year old casey,N/A
1122,3,Betty Buckley,Dr. Karen Fletcher,dr karen fletcher,N/A
1122,4,Haley Lu Richardson,Claire Benoit,claire benoit,N/A
1122,5,Jessica Sula,Marcia,marcia,N/A
1122,6,Brad William Henke,John,john,N/A
1122,7,Sebastian Arcelus,Mr. Cooke,mr cooke,N/A
1122,8,Neal Huff,Mr. Benoit,mr benoit,N/A
1122,9,Kim Director,Hannah,hannah,N/A
1122,10,Lyne Renée,Academic Moderator,academic moderator,N/A
1122,11,M. Night Shyamalan,Jai,jai,N/A
1122,12,Rosemary Howard,Mrs. Crumb,mrs crumb,N/A
1122,13,Bruce Willis,David Dunn,david dunn,N/A
490,0,Rutger Hauer,Harley Stone,harley stone,N/A
490,1,Kim Cattrall,Michelle McLaine,michelle mclaine,N/A
490,2,Neil Duncan,Dick Durkin,dick durkin,N/A
490,3,Michael J. Pollard,The Rat Catcher,rat catcher,N/A
490,4,Alun Armstrong,Thrasher,thrasher,N/A
490,5,Pete Postlethwaite,Paulsen,paulsen,N/A
490,6,Ian Dury,Jay Jay,jay jay,N/A
490,7,Roberta Eaton,Robin,robin,N/A
490,8,Tony Steedman,O'Donnell,odonnell,N/A
449,0,Brad Dourif,Sam,sam,N/A
449,1,Cynthia Bain,Cynthia Bain,cynthia bain,N/A
449,2,Jon Cypher,Dr. Marsh,dr marsh,N/A
449,3,William Prince,Lew Orlander,lew orlander,N/A
449,4,Melinda Dillon,Nina,nina,N/A
449,5,Dey Young,Rachel,rachel,N/A
351,0,Barbara Cupisti,Alicia,alicia,N/A
351,1,David Brandon,Peter,peter,N/A
351,2,Mary Sellers,Laurel,laurel,N/A
351,3,Robert Gligorov,Danny,danny,N/A
351,4,Jo Ann Smith,Sybil,sybil,N/A
351,5,Giovanni Lombardo Radice,Brett,brett,N/A
351,6,Martin Philips,Mark,mark,N/A
351,7,Piero Vida,Ferrari,ferrari,N/A
351,8,Loredana Parrella,Corinne,corinne,N/A
351,9,Ulrike Schwerk,Betty,betty,N/A
351,10,Domenico Fiore,Police Chief,police chief,N/A
351,11,Mickey Knox,Old Cop,old cop,N/A
351,12,Clain Parker,Irving Wallace,irving wallace,N/A
351,13,James Sampson,Willy,willy,N/A
351,14,Richard Barkeley,Dr. Porter,dr porter,N/A
351,15,Danny Gordon,Dancer,dancer,N/A
351,16,Claude Jurman,Dancer,dancer,N/A
351,17,Mark Parkinson,Dancer,dancer,N/A
351,18,Helen Porter,Dancer,dancer,N/A
351,19,Dominique Portier,Dancer,dancer,N/A
351,20,Rackel Roskoff,Dancer,dancer,N/A
351,21,Frank Senica,Dancer,dancer,N/A
351,22,Simone Sadon,Dancer,dancer,N/A
351,23,Albert Schultz,Dancer,dancer,N/A
351,24,Sandi Schultz,Dancer,dancer,N/A
351,25,Luigi Montefiori,Irving Wallace,irving wallace,N/A
775,0,John Foster,Hutch MacNeil,hutch macneil,N/A
775,1,Samaire Armstrong,Abigail,abigail,N/A
775,2,Sophia Bush,October Bantum,october bantum,N/A
775,3,Frankie Muntz,Swink Sylvania,swink sylvania,N/A
775,4,Jimmi Simpson,Phineus Bantum,phineus bantum,N/A
775,5,Milo Ventimiglia,Loomis Crowley,loomis crowley,N/A
775,6,Adam Goldberg,Miller Banks,miller banks,N/A
775,7,Maria Kalinina,Countess Elizabeth Bathory,countess elizabeth bathory,N/A
352,0,Terry O'Quinn,Jerry Blake/Henry Morrison/Bill Hoskins/The Stepfather,jerry blake henry morrison bill hoskins stepfather,N/A
352,1,Shelley Hack,Susan Maine,susan maine,N/A
352,2,Jill Schoelen,Stephine Maine,stephine maine,N/A
352,3,Charles Lanyer,Dr. A. Bondurant,dr a bondurant,N/A
352,4,Stephen Shellen,"James ""Jim"" Ogilvie",james jim ogilvie,N/A
903,0,Dylan Walsh,David Harris/Grady Edwards/Gregory Sykes/Chris Ames/The Stepfather,david harris grady edwards gregory sykes chris ames stepfather,N/A
903,1,Sela Ward,Susan Harding,susan harding,N/A
903,2,Penn Badgley,Michael Harding,michael harding,N/A
903,3,Amber Heard,Kelly Porter,kelly porter,N/A
903,4,Sherry Stringfield,Leah,leah,N/A
903,5,Paige Turco,Jackie Kerns,jackie kerns,N/A
903,6,Jon Tenney,Jay Harding,jay harding,N/A
903,7,Nancy Linehan Charles,Mrs. Cutters,mrs cutters,N/A
903,8,Marcuis Harris,Detective Shay,detective shay,N/A
903,9,Braeden Lemasters,Sean Harding,sean harding,N/A
903,10,Deirdre Lovejoy,Detective Tylar,detective tylar,N/A
903,11,Skyler Samuels,Beth Harding,beth harding,N/A
76,0,Katharine Ross,Joanna Eberhart,joanna eberhart,N/A
76,1,Paula Prentiss,Bobbie Markowe,bobbie markowe,N/A
76,2,Peter Masterson,Walter Eberhart,walter eberhart,N/A
76,3,Nanette Newman,Carol van Sant,carol van sant,N/A
76,4,Tina Louise,Charmaine Wimperis,charmaine wimperis,N/A
76,5,Patrick O'Neal,"Dale ""Diz"" Coba",dale diz coba,N/A
76,6,Josef Sommer,Ted van Sant,ted van sant,N/A
76,7,Franklin Cover,Ed Wimperis,ed wimperis,N/A
450,0,Tim Curry,Pennywise the Dancing Clown/IT,pennywise dancing clown it,False
450,1,Richard Thomas,"adult Bill Denbrough
Jonathan Brandis as Young Bill Denbrough",adult bill denbrough jonathan brandis as young bill denbrough,False
450,2,Jonathan Brandis,Young Bill Denbrough,young bill denbrough,False
450,3,Tim Reid,"adult Mike Hanlon
Marlon Taylor as Young Mike Hanlon",adult mike hanlon marlon taylor as young mike hanlon,False
450,4,Marlon Taylor,Young Mike Hanlon,young mike hanlon,False
450,5,John Ritter,"adult Ben Hanscom
Brandon Crane as Young Ben Hanscom",adult ben hanscom brandon crane as young ben hanscom,False
450,6,Brandon Crane,Young Ben Hanscom,young ben hanscom,False
450,7,Dennis Christopher,"adult Eddie Kaspbrak
Adam Faraizl as Young Eddie Kaspbrak",adult eddie kaspbrak adam faraizl as young eddie kaspbrak,False
450,8,Adam Faraizl,Young Eddie Kaspbrak,young eddie kaspbrak,False
450,9,Annette O'Toole,"adult Beverly Marsh
Emily Perkins as Young Beverly Marsh",adult beverly marsh emily perkins as young beverly marsh,False
450,10,Emily Perkins,Young Beverly Marsh,young beverly marsh,False
450,11,Harry Anderson,"adult Richie Tozier
Seth Green as Young Richie Tozier",adult richie tozier seth green as young richie tozier,False
450,12,Seth Green,Young Richie Tozier,young richie tozier,False
450,13,Richard Masur,"adult Stanley Uris
Ben Heller as Young Stan Uris",adult stanley uris ben heller as young stan uris,False
450,14,Ben Heller,Young Stan Uris,young stan uris,False
450,15,Michael Cole,"Henry Bowers
Jarred Blancard as Young Henry Bowers",henry bowers jarred blancard as young henry bowers,False
450,16,Jarred Blancard,Young Henry Bowers,young henry bowers,False
450,17,Olivia Hussey,Audra Phillips Denbrough,audra phillips denbrough,False
450,18,Gabe Khouth,Victor Criss,victor criss,False
450,19,Drum Garrett,Belch Huggins,belch huggins,False
450,20,Frank C. Turner,"Alvin ""Al"" Marsh",alvin al marsh,False
450,21,Terence Kelly,Officer Nell,officer nell,False
450,22,Jay Brazeau,Derry Cab Driver,derry cab driver,False
450,23,Sheila Moore,Ms. Sonya Kaspbrak,ms sonya kaspbrak,False
450,24,Tony Dakota,Georgie Denbrough,georgie denbrough,True
450,25,Chelan Simmons,Laurie Anne Winterbarger,laurie anne winterbarger,False
450,26,William B. Davis,Mr. Gedreau,mr gedreau,False
450,27,Ryan Michael,Tom Rogan,tom rogan,False
450,28,Laura Harris,Loni,loni,False
602,0,Tim Daly,"Constable Michael ""Mike"" Anderson",constable michael mike anderson,N/A
602,1,Debrah Farentino,Molly Anderson,molly anderson,N/A
602,2,Dyllan Christopher,"Ralph Emerick ""Ralphie"" Anderson",ralph emerick ralphie anderson,N/A
602,3,Colm Feore,Andre Linoge,andre linoge,N/A
602,4,Jeffrey DeMunn,"Robert ""Robbie"" Beals",robert robbie beals,N/A
602,5,Nada Despotovich,"Sandra ""Sandy"" Beals",sandra sandy beals,N/A
602,6,Spencer Breslin,Donny Beals,donny beals,N/A
602,7,Denis Forest,Kirk Freeman,kirk freeman,N/A
602,8,Nicky Guadagni,Jenna Freeman,jenna freeman,N/A
602,9,Casey Siemaszko,"Alton ""Hatch"" Hatcher",alton hatch hatcher,N/A
602,10,Soo Garay,Melinda Hatcher,melinda hatcher,N/A
602,11,Skye McCole Bartusiak,Pippa Hatcher,pippa hatcher,N/A
859,0,Liv Tyler,Kristen McKay,kristen mckay,True
859,1,Scott Speedman,James Hoyt,james hoyt,True
859,2,Kip Weeks,Man in the Mask,man in mask,False
859,3,Gemma Ward,Dollface,dollface,False
859,4,Laura Margolis,Pin-Up Girl,pin up girl,False
859,5,Glenn Howerton,Mike,mike,True
859,6,Alex Fisher and Peter Clayton-Luce,Mormon boys,mormon boys,False
1192,0,Christina Hendricks,Cindy,cindy,True
1192,1,Martin Henderson,Mike,mike,True
1192,2,Bailee Madison,Kinsey,kinsey,False
1192,3,Lewis Pullman,Luke,luke,False
1192,4,Damian Maffei,Man in the Mask,man in mask,True
1192,5,Emma Bellomy,Dollface,dollface,True
1192,6,Lea Enslin,Pin-up Girl,pin up girl,True
1192,7,Mary Louise Casanta,Aunt Sheryl,aunt sheryl,True
1192,8,Ken Strunk,Uncle Marv,uncle marv,True
1192,9,Rachel Kuhn,Waitress,waitress,False
1192,10,Leah Roberts,Young Mother,young mother,False
1192,11,Preston Sadleir,Officer Brooks,officer brooks,False
1192,12,Gabriel A. Byrne,Young Son,young son,False
353,0,Mike Lackey,Fred,fred,N/A
353,1,Bill Chepil,Bill the Cop,bill cop,N/A
353,2,Vic Noto,Bronson,bronson,N/A
294,0,Michael Moriarty,"David ""Mo"" Rutherford",david mo rutherford,N/A
294,1,Andrea Marcovicci,Nicole,nicole,N/A
294,2,Garrett Morris,"Charles W. ""Chocolate Chip Charlie"" Hobbs",charles w chocolate chip charlie hobbs,N/A
294,3,Paul Sorvino,Colonel Malcolm Grommett Spears,colonel malcolm grommett spears,N/A
294,4,Scott Bloom,Jason,jason,N/A
294,5,Danny Aiello,Mr. Vickers,mr vickers,N/A
294,6,Patrick O'Neal,Fletcher,fletcher,N/A
294,7,Rutanya Alda,Psychologist,psychologist,N/A
294,8,Alexander Scourby,Evans,evans,N/A
294,9,Russell Nype,Richards,richards,N/A
294,10,Brooke Adams,Laurene Landon,laurene landon,N/A
294,11,Eric Bogosian,Supermarket clerk,supermarket clerk,N/A
294,12,Patrick Dempsey,Underground stuff buyer #2,underground stuff buyer 2,N/A
294,13,Mira Sorvino,Factory worker,factory worker,N/A
897,0,Ashley Greene,Summer Mathews,summer mathews,N/A
897,1,Peter Mooney,Tom Hoxey,tom hoxey,N/A
897,2,Barbara Niven,Gaia,gaia,N/A
897,3,Stephen McHattie,Gant Hoxey,gant hoxey,N/A
897,4,Peter Michael Dillon,Darwin,darwin,N/A
897,5,Cinthia Burke,Jessie,jessie,N/A
897,6,Paul Whitney,the Sheriff,sheriff,N/A
897,7,Sean Tucker,Cliff,cliff,N/A
957,0,John Schneider,Wade,wade,N/A
957,1,Sarah Lieving,Kat Carmichael,kat carmichael,N/A
957,2,Tim Abell,Skipper Chuck,skipper chuck,N/A
957,3,Jerry Lacy,Stewart,stewart,N/A
957,4,Ted Monte,Dr. Miller,dr miller,N/A
898,0,Alan van Sprang,"Sarge ""Nicotine"" Crockett",sarge nicotine crockett,N/A
898,1,Kenneth Welsh,Patrick O'Flynn,patrick oflynn,N/A
898,2,Kathleen Munroe,Janet O'Flynn/Jane O'Flynn,janet oflynn jane oflynn,N/A
898,3,Devon Bostick,Boy,boy,N/A
898,4,Richard Fitzpatrick,Seamus Muldoon,seamus muldoon,N/A
898,5,Athena Karkanis,Tomboy,tomboy,N/A
898,6,Stefano Di Matteo,Francisco,francisco,N/A
898,7,Joris Jarsky,Chuck,chuck,N/A
898,8,Eric Woolfe,Kenny McDonald,kenny mcdonald,N/A
898,9,Julian Richings,James O'Flynn,james oflynn,N/A
704,0,Aaron Eckhart,Thomas Mackelway,thomas mackelway,N/A
704,1,Ben Kingsley,Benjamin O'Ryan,benjamin oryan,N/A
704,2,Carrie-Anne Moss,Fran Kulok,fran kulok,N/A
704,3,Kevin Chamberlin,Harold Speck,harold speck,N/A
704,4,Harry J. Lennix,Rich Charleton,rich charleton,N/A
109,0,Jessica Harper,Suzy Bannion.,suzy bannion,False
109,1,Stefania Casini,Sara.,sara,True
109,2,Flavio Bucci,Daniel.,daniel,True
109,3,Miguel Bosé,Mark.,mark,True
109,4,Alida Valli,Miss Tanner.,miss tanner,True
109,5,Joan Bennett,Madame Blanc.,madame blanc,True
109,6,Udo Kier,Doctor Frank Mandel.,doctor frank mandel,False
109,7,Barbara Magnolfi,Olga.,olga,True
109,8,Eva Axén,Pat Hingle.,pat hingle,True
109,9,Rudolf Schündler,Professor Milius.,professor milius,True
236,0,Ray Wise,Alec Holland,alec holland,N/A
236,1,Adrienne Barbeau,Alice Cable,alice cable,N/A
236,2,Louis Jourdan,Anton Arcane,anton arcane,N/A
236,3,Dick Durock,Swamp Thing,swamp thing,N/A
236,4,David Hess,Ferret,ferret,N/A
236,5,Nicholas Worth and Tommy Madden,Bruno,bruno,N/A
236,6,Don Knight,Harry Ritter,harry ritter,N/A
236,7,Al Ruban,Charlie,charlie,N/A
236,8,Nannette Brown,Dr. Linda Holland,dr linda holland,N/A
236,9,Reggie Batts,Jude,jude,N/A
236,10,Karen Price,Karen,karen,N/A
236,11,Mimi Craven,Arcane's Secretary,arcanes secretary,N/A
236,12,Ben Bates,Arcane Monster,arcane monster,N/A
823,0,Johnny Depp,Benjamin Barker / Sweeney Todd,benjamin barker sweeney todd,N/A
823,1,Helena Bonham Carter,Nellie Lovett,nellie lovett,N/A
823,2,Alan Rickman,Judge Turpin,judge turpin,N/A
823,3,Timothy Spall,Beadle Bamford,beadle bamford,N/A
823,4,Jayne Wisener,Johanna Barker,johanna barker,N/A
823,5,Sacha Baron Cohen,Adolfo Pirelli,adolfo pirelli,N/A
823,6,Laura Michelle Kelly,Lucy Barker / Beggar Woman,lucy barker beggar woman,N/A
823,7,Jamie Campbell Bower,Anthony Hope,anthony hope,N/A
823,8,Ed Sanders,Tobias Ragg,tobias ragg,N/A
257,0,Bo Hopkins,Sheriff Dan Burke,sheriff dan burke,N/A
257,1,Susan Strasberg,Joanne Morgan,joanne morgan,N/A
257,2,Patrick Macnee,Dr. John Morgan,dr john morgan,N/A
257,3,Don Stroud,Billy Franklin,billy franklin,N/A
257,4,Dana Kimmell,Marci Burke,marci burke,N/A
257,5,Don Shanks,Jason Longshadow,jason longshadow,N/A
257,6,Aleisa Shirley,Melissa Morgan,melissa morgan,N/A
257,7,Steve Antin,Hank Burke,hank burke,N/A
257,8,Sharon Farrell,Kathy Hopkins,kathy hopkins,N/A
257,9,Logan Clarke,Jimmy,jimmy,N/A
257,10,Michael Pataki,George Martin,george martin,N/A
257,11,Henry Wilcoxon,Greyfeather,greyfeather,N/A
257,12,Larry Storch,Earl,earl,N/A
257,13,Michael Cutt,Frank,frank,N/A
257,14,Glenn Withrow,Johnny Franklin,johnny franklin,N/A
451,0,Deborah Harry,Betty,betty,N/A
451,1,Matthew Lawrence,Timmy,timmy,N/A
1005,0,Jessica Biel,Julia Dunning,julia dunning,N/A
1005,1,Jodelle Ferland,Jenny,jenny,N/A
1005,2,Stephen McHattie,Lt. Dodd,lt dodd,N/A
1005,3,Jakob Davies,David,david,N/A
1005,4,William B. Davis,Sheriff Chestnut,sheriff chestnut,N/A
737,0,Jenna Dewan,Tamara Riley,tamara riley,N/A
737,1,Matthew Marsden,Mr. Bill Natolly,mr bill natolly,N/A
737,2,Katie Stuart,Chloe,chloe,N/A
737,3,Claudette Mink,Mrs. Allison Natolly,mrs allison natolly,N/A
737,4,Chad Faust,Jesse,jesse,N/A
737,5,Bryan Clark,Shawn,shawn,N/A
737,6,Melissa Elias,Kisha,kisha,N/A
737,7,Marc Devigne,Roger,roger,N/A
737,8,Gil Hacohen,Patrick,patrick,N/A
237,0,Anthony Franciosa,Peter Neal,peter neal,False
237,1,John Saxon,Bullmer,bullmer,True
237,2,Daria Nicolodi,Anne,anne,False
237,3,Giuliano Gemma,Detective Giermani,detective giermani,True
237,4,Mirella D'Angelo,Tilde,tilde,True
237,5,John Steiner,Christiano Berti,christiano berti,True
237,6,Veronica Lario,Jane McKerrow,jane mckerrow,True
237,7,Christian Borromeo,Gianni,gianni,True
237,8,Lara Wendel,Maria Alboretto,maria alboretto,True
237,9,Ania Pieroni,Elsa Manni,elsa manni,True
237,10,Mirella Banti,Marion,marion,True
237,11,Carola Stagnaro,Detective Altieri,detective altieri,False
237,12,Eva Robin's,Girl on Beach,girl on beach,False
67,0,George Segal,Harry Benson,harry benson,N/A
67,1,Joan Hackett,Dr. Janet Ross,dr janet ross,N/A
67,2,Richard A. Dysart,Dr. John Ellis,dr john ellis,N/A
67,3,Jill Clayburgh,Angela Black,angela black,N/A
67,4,Donald Moffat,Dr. Arthur McPherson,dr arthur mcpherson,N/A
67,5,Michael C. Gwynne,Dr. Robert Morris,dr robert morris,N/A
67,6,Norman Burton,Det. Capt. Anders,det capt anders,N/A
67,7,William Hansen,Dr. Ezra Manon,dr ezra manon,N/A
354,0,John Ireland,Lance Haywrd,lance haywrd,N/A
354,1,Cameron Mitchell,Detective Sanders,detective sanders,N/A
354,2,Alan Hale Jr.,Jake Nelson,jake nelson,N/A
354,3,Staci Greason,Kathy,kathy,N/A
354,4,William Butler,Chip,chip,N/A
354,5,Michelle Bauer,Jo,jo,N/A
354,6,Timothy Elwell,Angel,angel,N/A
354,7,Carla Baron,Lorraine,lorraine,N/A
354,8,Ken Abraham,Greg,greg,N/A
354,9,Aldo Ray,Captain Ned,captain ned,N/A
354,10,Dan Haggerty,Ted Michaels,ted michaels,N/A
179,0,Ben Johnson,Carne,carne,False
179,1,Jamie Lee Curtis,Alana Maxwell,alana maxwell,False
179,2,Hart Bochner,Doc Manley,doc manley,True
179,3,Sandee Currie,Mitchy,mitchy,True
179,4,Timothy Webber,Mo,mo,True
179,5,Derek MacKinnon,Kenny Hampson,kenny hampson,True
179,6,Anthony Sherwood,Jackson,jackson,True
179,7,Joy Boushel,Pet,pet,False
179,8,D.D. Winters,Merry,merry,False
179,9,Greg Swanson,the Class President,class president,False
179,10,Howard Busgang,Ed,ed,True
