Horror Wiki Index,char index,actor,character
1000,11,Cassie Owoc,Girl On Bus
1000,12,Michel C. Foucault,Businessman
1000,13,Roberto Campanella,Pyramid Head
1001,0,Elizabeth Olsen,Sarah
1001,1,Adam Trese,John
1001,2,Eric Sheffer Stevens,Peter
1001,3,Julia Taylor Ross,Sophia
1001,4,Adam Barnett,Stalking Man
1001,5,Haley Murphy,Little Girl
1002,0,Malcolm McDowell,Sheriff Cooper
1002,1,Jaime King,Aubrey Bradimore
1002,2,Ellen Wong,Brenda
1002,3,Donal Logue,Santa Jim
1002,4,Brendan Fehr,Deputy Jordan
1002,5,Lisa Marie,Mrs. Morwood
1002,6,Ali Tataryn,Alana Roach
1002,7,Jessica Cameron,Nurse
1002,8,Aaron Hughes,Frank
1002,9,Courtney-Jane White,Tiffany
1002,10,Erik J. Berg,Dennis
1002,11,Courtney Palm,Maria
1002,12,Mike O'Brien,Stein Karsson
1002,13,Rick Skene,Ronald Jones
1002,14,John B. Lowe,Dad
274,0,Lilyan Chauvin,Mother Superior
274,1,Gilmer McCormick,Sister Margaret
274,2,Toni Nero,Pamela
274,3,Robert Brian Wilson,Billy Chapman
274,4,Britt Leach,Ira Simms
274,5,Nancy Borgenicht,Maria Randall
274,6,H.E.D. Redford,Captain Richards
274,7,Danny Wagner,Billy Chapman
274,8,Linnea Quigley,Denise
274,9,Leo Geter,Tommy
274,10,Randy Stumpf,Andy
274,11,Will Hare,Grandpa Chapman
274,12,Tara Buckman,Ellie Chapman
274,13,Geoff Hansen,Jim Chapman
274,14,Charles Dierkop,Killer Santa
274,15,Eric Hart,Mr. Levitt
274,16,Jonathan Best,Billy Chapman
274,17,A. Madeline Smith,Sister Ellen
274,18,Amy Stuyvesant,Cindy
274,19,Max Robinson,Officer Barnes
274,20,Alex Burton,Ricky Chapman
274,21,Spencer Ashby,Father 'O' Brian
417,0,Richard Beymer,Doctor Newbury
417,1,Bill Moseley,"Richard ""Ricky"" Caldwell"
417,2,Samantha Scully,Laura Anderson
417,3,Eric Da Re,Chris Anderson
417,4,Laura Harring,Jerri
417,5,Elizabeth Hoffman,Granny Anderson
417,6,Robert Culp,Lieutenant Connely
417,7,Richard C. Adams,Santa
417,8,Melissa Hellman,Doctor Newbury's Assistant
417,9,Isabel Cooley,Hospital Receptionist
417,10,Leonard Mann,Laura's Psychiatrist
417,11,Carlos Palomino,Truck Driver
417,12,Marc Dietrich,Craig the Gas Station Attendant
417,13,Jim Ladd,Newscaster
417,14,Richard N. Gladstein,Detective
417,15,Tamela Song,Nurse
417,16,Michael Ameen,Coroner
447,0,Clint Howard,Ricky
447,1,Neith Hunter,Kim
447,2,Tommy Hinkley,Hank
447,3,Hugh Fink,Jeff
447,4,Richard N. Gladstein,Woody
447,5,Reggie Bannister,Eli
447,6,Allyce Beasley,Janice
447,7,Glen Chin,Jo the Butcher
447,8,Maud Adams,Fima
447,9,Jeanne Bates,Katherine
447,10,Laurel Lockhart,Ann
447,11,Ben Slack,Gus
447,12,Conan Yuzna,Lonnie
447,13,Marjean Holden,Jane
447,14,Ilsa Setzoil,Li
447,15,David Wells,Detective Burt
447,16,Dani Klein,Woman in Bookstore
470,0,William Thorne,Derek Quinn
470,1,Jane Higginson,Sarah Quinn
470,2,Van Quattro,Tom Quinn
470,3,Tracy Fraim,Noah Adams
470,4,Neith Hunter,Kim Levitt
470,5,Conan Yuzna,Lonnie
470,6,Mickey Rooney,Joe Petto
470,7,Brian Bremer,Pino Petto
470,8,Gerry Black,Harold
470,9,Clint Howard,Ricky
470,10,Thornton Simmons,Other Santa
470,11,Catherine Schreiber,Mother
470,12,Zoe Yuzna,Brandy
470,13,Jennifer Pusheck,Elf
470,14,Billy Oscar,Dad
470,15,Cathy Yuzna,Stroller #1
470,16,Gary Schmoeller,Stroller #2
470,17,Amy L. Taylor,Merideth
470,18,Eric Welch,Buck
470,19,Richard N. Gladstein,Driver Dad
470,20,Jan Linder,Nurse
350,0,Eric Freeman,Ricky Caldwell
350,1,James Newman,Dr. Henry Bloom
350,2,Elizabeth Kaitan,Jennifer Statson
350,3,Jean Miller,Mother Superior
350,4,Darrel Guilbeau,Ricky Chapman
350,5,Brian Michael Henley,Ricky Chapman
350,6,Corrine Gelfan,Mrs. Rosenberg
350,7,Michael Combatti,Mr. Rosenberg
350,8,Kenneth Brian James,Chip
350,9,Ron Moriarty,Detective
350,10,Frank Novak,Loan Shark
350,11,Randall Boffman,Eddie
350,12,Joanne White,Paula
350,13,Lenny Rose,Loser
350,14,Nadya Wynd,Sister Mary
350,15,Kenneth McCabe,Rent-a-Cop
350,16,J. Aubrey Island,Orderly
350,17,Randy Post,Loudmouth in Theater
350,18,Kent Koppase,Cop #1
350,19,Michael Marloe,Cop #2
350,20,Larry Kelman,Cop #3
350,21,Stephanie Babbit,Little Girl on Bicycle
350,22,Traci Odom,Nun on Street
350,23,Jennie Webb,Nun on Street
293,0,Gary Busey,Uncle Red
293,1,Everett McGill,"Reverend Lowe
separately credited as Werewolf"
293,2,separately credited,Werewolf
293,3,Corey Haim,Marty Coslaw
293,4,Megan Follows,Jane Coslaw
293,5,Terry O'Quinn,Sheriff Joe Haller
293,6,Bill Smitrovich,Andy Fairton
293,7,Robin Groves,Nan Coslaw
293,8,Lawrence Tierney,Owen Knopfler
293,9,Kent Broadhurst,Herb Kincaid
1003,0,Ethan Hawke,Ellison Oswalt
1003,1,Juliet Rylance,Tracy Oswalt
1003,2,Fred Thompson,Sheriff
1003,3,James Ransone,Deputy
1003,4,Michael Hall D'Addario,Trevor Oswalt
1003,5,Clare Foley,Ashley Oswalt
1003,6,Vincent D'Onofrio,Professor Jonas
1003,7,Victoria Leigh,Stephanie Stevenson / Family Hanging Out Girl
1003,8,Cameron Ocasio,BBQ Boy
1003,9,Ethan Haberfield,Pool Party Boy
1003,10,Danielle Kotch,Lawn Work Girl
1003,11,Blake Mizrahi,Christopher Miller / Sleepy Time Boy
1003,12,Nick King,Bughuul
930,0,Huub Stapel,St. Niklas
930,1,Egbert Jan Weeber,Frank
930,2,Madelief Blanken,Natasha
930,3,Caro Lenssen,Lisa
930,4,Escha Tanihatu,Sophie
930,5,Niels van den Berg,young Goert
930,6,Bert Luppes,Goert
930,7,Cynthia Abma,Lisa's mother
930,8,Kees Boot,
930,9,Joey van der Velden,Hanco
930,10,Jim Deddes,Sander
606,0,Bruce Willis,Malcolm Crowe
606,1,Haley Joel Osment,Cole Sear
606,2,Toni Collette,Lynn Sear
606,3,Olivia Williams,Anna Crowe
606,4,Donnie Wahlberg,Vincent Grey
606,5,Glenn Fitzgerald,Sean
606,6,Mischa Barton,Kyra Collins
606,7,Trevor Morgan,Tommy Tammisimo
606,8,Bruce Norris,Mr. Stanley Cunningham
606,9,Angelica Page,Mrs. Collins
606,10,Greg Wood,Mr. Collins
606,11,M. Night Shyamalan,Dr. Hill
606,12,Peter Tambakis,Darren
606,13,Jeffrey Zubernis,Bobby
1033,0,Taylor Bateman,Rebecca
1033,1,Michael Black,Britton Sloan
1033,2,Erin Cahill,Lisa
1033,3,Carol Call,Lissie Miller
1033,4,Kyle Davis,Ray Reed
1033,5,Nash Lucas,Cody
1033,6,Devin McGinn,Cameron Murphy
1033,7,Matthew Rocheleau,Matt
316,0,Simon Scudamore,Marty Rantzen
316,1,Caroline Munro,Carol Manning
316,2,Carmine Iannaconne,Skip Pollack
316,3,Donna Yeager,Stella
316,4,Gary Martin,Joe
316,5,Billy Hartman,Frank
316,6,Michael Saffran,Ted Harrison
316,7,John Segal,Carl Putney
316,8,Kelly Baker,Nancy
316,9,Sally Cross,Susan
316,10,Josephine Scandi,Shirley
316,11,Marc Smith,Coach
316,12,Dick Randall,Manny
316,13,Jon Clark,Digby
1185,0,Asa Butterfield,Willoughby Blake
1185,1,Finn Cole,Don Wallace
1185,2,Hermione Corfield,Clemsie Lawrence
1185,3,Michael Sheen,"""The Bat"""
1185,4,Nick Frost,Woody
1185,5,Simon Pegg,Mr. Meredith Houseman
1185,6,Margot Robbie,Audrey
1185,7,Isabella Laughland,Kay
1185,8,Tom Rhys-Harries,Clegg
1185,9,Max Raphael,Hargreaves
1185,10,Kit Connor,Wootton
1185,11,Louis Strong,Smudger
1185,12,Jo Hartley,Babs Wallace
1185,13,Jamie Blackley,Caspar De Brunose
1185,14,Jane Stanness,Matron
1185,15,Jassa Ahluwalia,Yuri
1185,16,Alex Macqueen,Lambert
1185,17,Charles Fitzherbert,Tompkinson
1185,18,Nick Kellington,The Beast and Protestor
254,0,Felissa Rose,Angela Baker / Peter Baker
254,1,Jonathan Tiersten,Ricky Thomas
254,2,Karen Fields,Judy
254,3,Christopher Collet,Paul
254,4,Mike Kellin,Mel Costic
254,5,Amy Baio,Brooker Warner
254,6,Katherine Kamhi,Meg
254,7,Paul DeAngelo,Ronnie Angelo
254,8,Susan Glaze,Susie
254,9,Tom Van Dell,Mike
254,10,Loris Sallahain,Billy
254,11,John E. Dunn,Kenny
254,12,Ethan Larosa,Jimmy
254,13,Willy Kuskin,Mozart
254,14,Desiree Golud,Aunt Martha Thomas
254,15,Owen Hughes,Artie
254,16,Robert Earl Jones,Ben
254,17,Frank Trent Saladino,Gene
254,18,Rick Edrich,Jeff
254,19,Fred Greene,Eddie
254,20,Allen Breton,Frank Breton
254,21,Michael C. Mahon,Hal
254,22,Dan Tursi,John Baker
254,23,James Paradise,Lenny
388,0,Pamela Springsteen,Angela Johnson/Angela Baker
388,1,Renee Estevez,Molly Nagle
388,2,Tony Higgins,Sean Whitmore
388,3,Valerie Hartman,Ally Burgess
388,4,Brian Patrick Clarke,T.C.
388,5,Walter Gotell,Uncle John
388,6,Susan Marie Snyder,Mare
388,7,Terry Hobbs,Rob Darrinco
388,8,Kendall Bean,Demi
388,9,Julie Murphy,Lea
388,10,Carol Chambers,Brooke Shote
388,11,Amy Fields,Jodi Shote
388,12,Benji Wilhoite,Anthony
388,13,Walter Franks III,Judd
388,14,Justin Nowell,Charlie
388,15,Heather Binion,Phoebe
489,0,Brian Krause,Charles Brady
489,1,Alice Krige,Mary Brady
489,2,Mädchen Amick,Tanya Robertson
489,3,Lyman Ward,Donald Robertson
489,4,Cindy Pickett,Helen Robertson
489,5,Ron Perlman,Captain Soames
489,6,Jim Haynie,Sheriff Ira
489,7,Dan Martin,Andy Simpson
489,8,Lucy Boryer,Jeanette
489,9,Glenn Shadix,Mr. Fallows
489,10,Sparks,Clovis
489,11,Stephen King,Cemetery Caretaker
489,12,Joe Dante,Lab Assistant
489,13,Tobe Hooper,Forensic Tech
489,14,Mark Hamill,Sheriff Jenkins
601,0,Johnny Depp,Ichabod Crane
601,1,Christina Ricci,Katrina Van Tassel
601,2,Christopher Walken and Ray Park,The Count Hessian / Headless Horseman
601,3,Marc Pickering,Young Masbath
601,4,Casper Van Dien,Brom Van Brunt
601,5,Michael Gambon,Baltus Van Tassel
601,6,Miranda Richardson,Lady Mary Van Tassel / Crone Sister
601,7,Jeffrey Jones,Reverend Steenwyck
601,8,Richard Griffiths,Magistrate Samuel Philipse
601,9,Ian McDiarmid,Dr. Thomas Lancaster
601,10,Michael Gough,Notary James Hardenbrook
601,11,Christopher Lee,the Burgomaster
601,12,Steven Waddington,Killian
601,13,Claire Skinner,Beth Killian
601,14,Alun Armstrong,the High Constable
601,15,Martin Landau,Peter Van Garrett
601,16,Peter Guinness,Lord Crane
601,17,Lisa Marie Smith,Lady Crane
601,18,Jessica Oyelowo,Sarah
1186,0,Joey King,Wren
1186,1,Julia Goldani Telles,Hallie Knudsen
1186,2,Jaz Sinclair,Chloe
1186,3,Annalise Basso,Katie Jensen
1186,4,Taylor Richardson,Lizzie Knudsen
1186,5,Alex Fitzalan,Tom
1186,6,Kevin Chapman,Mr. Jensen
1186,7,Javier Botet,the Slender Man
1186,8,Michael Reilly Burke,Hallie's Father
1186,9,Jessica Blank,Hallie's Mother
772,0,Nathan Fillion,"William ""Bill"" Pardy"
772,1,Elizabeth Banks,Starla Grant
772,2,Gregg Henry,"Mayor Jackson ""Jack"" MacReady"
772,3,Michael Rooker,"Grantham ""Grant"" Grant"
772,4,Tania Saulnier,Kylie Strutemyer
772,5,Matreya Fedor,Emily Strutemyer
772,6,Don Thompson,"Walter ""Wally"" Whale"
772,7,Brenda James,"Brendadetta ""Brenda"" Gutierrez"
772,8,Jenna Fischer,Shelby Cunningham
772,9,Jennifer Copping,Margaret Hooper
772,10,Haig Sutherland,Trevor Carpenter
772,11,Amber Lee Bartlett,Jenna Strutemyer
389,0,Michael Garfield,Mike Brady
389,1,Kim Terry,Kim Brady
389,2,Philip MacHale,Don Palmer
389,3,Alicia Moro,Maureen Watson
389,4,Santiago Álvarez,Foley
389,5,Concha Cuetos,Maria
389,6,Frank Braña,Frank Phillips
389,7,Patty Shepard,Sue Channing
235,0,Michelle Michaels,Trish Devereaux
235,1,Robin Stille,Valerie 'Val' Bates
235,2,Michael Villella,Russ Thorn
235,3,Debra Deliso,Kimberly 'Kim' Clarke
235,4,Andree Honore,Jackie
235,5,Gina Smika,Diane
235,6,Jennifer Meyers,Courtney Bates
235,7,Joseph Alan Johnson,Neil
235,8,David Millbern,Jeff
235,9,Jim Boyce,John Minor
235,10,Pamela Roylance,Coach Rachel Jana
235,11,Brinke Stevens,Linda
235,12,Rigg Kennedy,Mr. David Contant
235,13,Jean Vargas,Mary/Phone Repairer Woman
235,14,Anna Patton,Mrs. Devereaux
235,15,Howard Purgason,Mr. Devereaux
895,0,David Hess,Able Whitman
895,1,Sasha Grey,April Carson
895,2,Michael Berryman,Philip Farmsworth Jr.
895,3,Herschell Gordon Lewis,Fred Sandy
895,4,Jesse Buck,Isaac Beaumonde
895,5,Ray Sager,Reverend Ezekial Boone
895,6,Jennilee Murray,Georgina Carson / Gigi Spot
895,7,Michael Dubue,Alan Dackman
895,8,Barry Blake,Armand Parys
1004,0,Caitlin Gerard,Ashley
1004,1,Melanie Papalia,Proxy
1004,2,Shane Dawson,Binder
1004,3,Andrew James Allen,Zane
1004,4,Liza Weil,Dr. Jenkins
1004,5,Toby Turner,Mark
1004,6,Roger Bart,Professor Clayton
1004,7,Keith David,Diamond
1004,8,Patrick O'Sullivan,Cooper
1004,9,Nikki Limo,Stacy
1004,10,Jason Horton,Flasher
1004,11,Bree Essrig,Kim
1004,12,Darrien Skylar,Mary
1004,13,Michael Traynor,Smiley
1004,14,Shanna Malcolm,extras
773,0,Samuel L. Jackson,Agent Neville Flynn
773,1,Julianna Margulies,Claire Miller
773,2,Nathan Phillips,Sean Jones
773,3,Bobby Cannavale,"Special Agent Henry ""Hank"" Harris"
773,4,Flex Alexander,"Clarence ""Three Gs"""
773,5,Todd Louiso,Dr. Steven Price
773,6,Sunny Mabrey,Tiffany
773,7,Kenan Thompson,Troy
773,8,Rachel Blanchard,Mercedes Harbont
773,9,Lin Shaye,Grace
773,10,David Koechner,"Richard ""Rick"""
773,11,Elsa Pataky,Maria
773,12,Keith Dallas,Big Leroy
773,13,Mark Houghton,Agent John Sanders
773,14,Tom Butler,"Captain Samuel ""Sam"" McKeon"
773,15,Byron Lawson,Eddie Kim
773,16,Taylor Kitsch,Kyle
773,17,Samantha McLeod,Kelly
773,18,Kevin McNulty,Emmett Bradley
108,0,Bo Svenson,Gar Seberg
108,1,Yvette Mimieux,Ellen Seberg
108,2,Robert Logan,Tony Rill
419,0,Billy Warlock,Bill Whitney
419,1,Devin DeVasquez,Clarissa Carlyn
419,2,Evan Richards,Milo Smith
419,3,Ben Meyerson,Ted Ferguson
419,4,Tim Bartell,David Blanchard
419,5,Ben Slack,Dr. Cleveland
419,6,Patrice Jennings,Jenny Whitney
419,7,Charles Lucia,Jim Whitney
419,8,Connie Danese,Nan Whitney
419,9,Brian Bremer,Marty Petrie
419,10,David Wiley,Judge Carter
419,11,Pamela Matheson,Mrs. Carlyn
419,12,Heidi Kozak,Shauna
419,13,Maria Claire,Sally
255,0,Jason Robards,Charles Halloway
255,1,Jonathan Pryce,Mr. Dark
255,2,Vidal Peterson,Will Halloway
255,3,Shawn Carson,Jim Nightshade
255,4,Ellen Geer,Mrs. Halloway
255,5,Diane Ladd,Mrs. Nightshade
255,6,Royal Dano,Tom Fury
255,7,Pam Grier,the Dust Witch
255,8,Mary Grace Canfield,Miss Foley
255,9,Bruce M. Fischer,Mr. Cooger
255,10,Arthur Hill,The Narrator
318,0,Angela O'Neill,Laura Beth Henkel
318,1,Wendy Martel,Linda Dawn Grant
318,2,Pamela Ross,Sara
318,3,Nicole Rio,Tracy
318,4,John C. Russell,"Robert ""Bobby"" Henkel"
318,5,Marcus Vaughter,Andy
318,6,Vinnie Bilancio,John Raden Minor
318,7,Joe Nassi,Craig
318,8,Mary Anne,Mrs. Lawrence
318,9,Gillian Frank,Dr. Lindsey
318,10,Joseph Mansier,Technician
318,11,Axel Roberts,Larry Bronkowski
318,12,Fitzhough Huston,Detective Gilbert
448,0,Gail Harris,Linda
448,1,Melissa Moore,Jessica
448,2,Stacia Zhivago,Kimberly
448,3,Barbii,Suzanne
448,4,Dana Bentley,Janey
448,5,Jürgen Baum,Lt. Mike Block
448,6,Toni Naples,Sgt. Phyliss Shawlee
448,7,Mike Elliott,Eddie
448,8,Bridget Carney,Candy
448,9,Peter Spellos,Orville Ketchum
448,10,Michael Villella,Hockstatter
896,0,Briana Evigan,Cassidy Tappan
896,1,Leah Pipes,Jessica Pierson
896,2,Rumer Willis,Ellie Morris
896,3,Jamie Chung,Claire Wen
896,4,Margo Harshman,"Charlene ""Chugs"" Bradley"
896,5,Julian Morris,Andy Richards
896,6,Audrina Patridge,Megan Blaire
896,7,Caroline D'Amore,Maggie Blaire
896,8,Carrie Fisher,Mrs. Crenshaw
896,9,Matt O'Leary,Garrett Bradley
896,10,Matt Lanter,Kyle Tyson
256,0,Peter Fonda,Dr. Tom Brasilian
256,1,Oliver Reed,Jason Kincaid
256,2,Kerrie Keane,Suzanne Cavadon
256,3,Al Waxman,Warren Crowley
256,4,Marilyn Lightstone,Dr. Claire Rothman
256,5,Angus MacInnes,Deacon Tyrone
256,6,Miguel Fernandes,Mendes
256,7,Gerard Parkes,Capt. Novack
256,8,William Needles,Dean Franklin
256,9,George Bloomfield,Rev. Thomas Thanner
256,10,Laurie Brown,Allison
256,11,Julie Khaner,Marcie
256,12,Harvey Chao,Dr. Lee
256,13,Patrick Brymer,Keith
256,14,Denis Simpson,Abo Shaman
256,15,Sandra Awalt,Sharon
256,16,Al Maini,Abo Interpreter
565,0,Michael Jai White,Albert Simmons/Spawn
565,1,John Leguizamo,Clown/The Violator
565,2,Martin Sheen,Jason Wynn
565,3,Theresa Randle,Wanda Blake Simmons-Fitzgerald
565,4,Nicol Williamson,Cogliostro
565,5,D. B. Sweeney,Terry Fitzgerald
565,6,Melinda Clarke,Jessica Priest
565,7,Miko Hughes,Zack
565,8,Sydni Beaudoin,Cyan Simmons-Fitzgerald
565,9,Michael Papajohn,Glen
565,10,Frank Welker,the voice of Malebolgia
528,0,Natashe Henstridge,"Sil
Michelle Williams as Young Sil"
528,1,Michelle Williams,Young Sil
528,2,Ben Kingsley,Xavier Fitch
528,3,Michael Madsen,"Preston ""Press"" Lennox"
528,4,Alfred Molina,Dr. Stephen Arden
528,5,Forest Whitaker,Dan Smithson
528,6,Marg Helgenberger,Dr. Laura Baker
528,7,Whip Hubley,John Carey
822,0,Helena Mattsson,Miranda Hollander
822,1,Ben Cross,Tom Hollander
822,2,Dominic Keating,Forbes Maguire
822,3,Marlene Favela,Azura
822,4,Meagen Fay,Celeste
822,5,Roger Cudney,Leland Fisk
822,6,Mauricio Martinez,Dalton
822,7,Felipe de Lara,Burke
822,8,Julian Sedgwick,Logan Wilson
822,9,Marco Bacuzzi,Rinaldo
583,0,Natasha Henstridge,Eve
583,1,Michael Madsen,Press Lennox
583,2,Marg Helgenberger,Dr. Laura Baker
583,3,James Cromwell,U.S. Senator Judson Ross
583,4,Mykelti Williamson,Dennis Gamble
583,5,Richard Belzer,U.S. President
583,6,Justin Lazard,Patrick Ross
583,7,Sarah Wynter,Melissa
703,0,Sunny Mabrey,Sara
703,1,Natasha Henstridge,Eve
703,2,Robert Knepper,Dr. Abbot
703,3,Robin Dunne,Dean
703,4,Amelia Cooke,Amelia
703,5,John Paul Pitoc,Hastings
703,6,Michael Warren,Agent Wasach
703,7,Christopher Neame,Dr. Nicholas Turner
703,8,Patricia Bethune,Colleen
703,9,Joel Stoffer,Portus
703,10,James Leo Ryan,Yosef
703,11,Savanna Fields,Young Sara
1122,0,James McAvoy,Kevin Wendell Crumb / The Horde
1122,1,Anya Taylor-Joy,Casey Cooke
1122,2,Izzie Coffey,5-year-old Casey
1122,3,Betty Buckley,Dr. Karen Fletcher
1122,4,Haley Lu Richardson,Claire Benoit
1122,5,Jessica Sula,Marcia
1122,6,Brad William Henke,John
1122,7,Sebastian Arcelus,Mr. Cooke
1122,8,Neal Huff,Mr. Benoit
1122,9,Kim Director,Hannah
1122,10,Lyne Renée,Academic Moderator
1122,11,M. Night Shyamalan,Jai
1122,12,Rosemary Howard,Mrs. Crumb
1122,13,Bruce Willis,David Dunn
490,0,Rutger Hauer,Harley Stone
490,1,Kim Cattrall,Michelle McLaine
490,2,Neil Duncan,Dick Durkin
490,3,Michael J. Pollard,The Rat Catcher
490,4,Alun Armstrong,Thrasher
490,5,Pete Postlethwaite,Paulsen
490,6,Ian Dury,Jay Jay
490,7,Roberta Eaton,Robin
490,8,Tony Steedman,O'Donnell
449,0,Brad Dourif,Sam
449,1,Cynthia Bain,Cynthia Bain
449,2,Jon Cypher,Dr. Marsh
449,3,William Prince,Lew Orlander
449,4,Melinda Dillon,Nina
449,5,Dey Young,Rachel
351,0,Barbara Cupisti,Alicia
351,1,David Brandon,Peter
351,2,Mary Sellers,Laurel
351,3,Robert Gligorov,Danny
351,4,Jo Ann Smith,Sybil
351,5,Giovanni Lombardo Radice,Brett
351,6,Martin Philips,Mark
351,7,Piero Vida,Ferrari
351,8,Loredana Parrella,Corinne
351,9,Ulrike Schwerk,Betty
351,10,Domenico Fiore,Police Chief
351,11,Mickey Knox,Old Cop
351,12,Clain Parker,Irving Wallace
351,13,James Sampson,Willy
351,14,Richard Barkeley,Dr. Porter
351,15,Danny Gordon,Dancer
351,16,Claude Jurman,Dancer
351,17,Mark Parkinson,Dancer
351,18,Helen Porter,Dancer
351,19,Dominique Portier,Dancer
351,20,Rackel Roskoff,Dancer
351,21,Frank Senica,Dancer
351,22,Simone Sadon,Dancer
351,23,Albert Schultz,Dancer
351,24,Sandi Schultz,Dancer
351,25,Luigi Montefiori,Irving Wallace
775,0,John Foster,Hutch MacNeil
775,1,Samaire Armstrong,Abigail
775,2,Sophia Bush,October Bantum
775,3,Frankie Muntz,Swink Sylvania
775,4,Jimmi Simpson,Phineus Bantum
775,5,Milo Ventimiglia,Loomis Crowley
775,6,Adam Goldberg,Miller Banks
775,7,Maria Kalinina,Countess Elizabeth Bathory
352,0,Terry O'Quinn,Jerry Blake/Henry Morrison/Bill Hoskins/The Stepfather
352,1,Shelley Hack,Susan Maine
352,2,Jill Schoelen,Stephine Maine
352,3,Charles Lanyer,Dr. A. Bondurant
352,4,Stephen Shellen,"James ""Jim"" Ogilvie"
903,0,Dylan Walsh,David Harris/Grady Edwards/Gregory Sykes/Chris Ames/The Stepfather
903,1,Sela Ward,Susan Harding
903,2,Penn Badgley,Michael Harding
903,3,Amber Heard,Kelly Porter
903,4,Sherry Stringfield,Leah
903,5,Paige Turco,Jackie Kerns
903,6,Jon Tenney,Jay Harding
903,7,Nancy Linehan Charles,Mrs. Cutters
903,8,Marcuis Harris,Detective Shay
903,9,Braeden Lemasters,Sean Harding
903,10,Deirdre Lovejoy,Detective Tylar
903,11,Skyler Samuels,Beth Harding
76,0,Katharine Ross,Joanna Eberhart
76,1,Paula Prentiss,Bobbie Markowe
76,2,Peter Masterson,Walter Eberhart
76,3,Nanette Newman,Carol van Sant
76,4,Tina Louise,Charmaine Wimperis
76,5,Patrick O'Neal,"Dale ""Diz"" Coba"
76,6,Josef Sommer,Ted van Sant
76,7,Franklin Cover,Ed Wimperis
450,0,Tim Curry,Pennywise the Dancing Clown/IT
450,1,Richard Thomas,"adult Bill Denbrough
Jonathan Brandis as Young Bill Denbrough"
450,2,Jonathan Brandis,Young Bill Denbrough
450,3,Tim Reid,"adult Mike Hanlon
Marlon Taylor as Young Mike Hanlon"
450,4,Marlon Taylor,Young Mike Hanlon
450,5,John Ritter,"adult Ben Hanscom
Brandon Crane as Young Ben Hanscom"
450,6,Brandon Crane,Young Ben Hanscom
450,7,Dennis Christopher,"adult Eddie Kaspbrak
Adam Faraizl as Young Eddie Kaspbrak"
450,8,Adam Faraizl,Young Eddie Kaspbrak
450,9,Annette O'Toole,"adult Beverly Marsh
Emily Perkins as Young Beverly Marsh"
450,10,Emily Perkins,Young Beverly Marsh
450,11,Harry Anderson,"adult Richie Tozier
Seth Green as Young Richie Tozier"
450,12,Seth Green,Young Richie Tozier
450,13,Richard Masur,"adult Stanley Uris
Ben Heller as Young Stan Uris"
450,14,Ben Heller,Young Stan Uris
450,15,Michael Cole,"Henry Bowers
Jarred Blancard as Young Henry Bowers"
450,16,Jarred Blancard,Young Henry Bowers
450,17,Olivia Hussey,Audra Phillips Denbrough
450,18,Gabe Khouth,Victor Criss
450,19,Drum Garrett,Belch Huggins
450,20,Frank C. Turner,"Alvin ""Al"" Marsh"
450,21,Terence Kelly,Officer Nell
450,22,Jay Brazeau,Derry Cab Driver
450,23,Sheila Moore,Ms. Sonya Kaspbrak
450,24,Tony Dakota,Georgie Denbrough
450,25,Chelan Simmons,Laurie Anne Winterbarger
450,26,William B. Davis,Mr. Gedreau
450,27,Ryan Michael,Tom Rogan
450,28,Laura Harris,Loni
602,0,Tim Daly,"Constable Michael ""Mike"" Anderson"
602,1,Debrah Farentino,Molly Anderson
602,2,Dyllan Christopher,"Ralph Emerick ""Ralphie"" Anderson"
602,3,Colm Feore,Andre Linoge
602,4,Jeffrey DeMunn,"Robert ""Robbie"" Beals"
602,5,Nada Despotovich,"Sandra ""Sandy"" Beals"
602,6,Spencer Breslin,Donny Beals
602,7,Denis Forest,Kirk Freeman
602,8,Nicky Guadagni,Jenna Freeman
602,9,Casey Siemaszko,"Alton ""Hatch"" Hatcher"
602,10,Soo Garay,Melinda Hatcher
602,11,Skye McCole Bartusiak,Pippa Hatcher
859,0,Liv Tyler,Kristen McKay
859,1,Scott Speedman,James Hoyt
859,2,Kip Weeks,Man in the Mask
859,3,Gemma Ward,Dollface
859,4,Laura Margolis,Pin-Up Girl
859,5,Glenn Howerton,Mike
859,6,Alex Fisher and Peter Clayton-Luce,Mormon boys
1192,0,Christina Hendricks,Cindy
1192,1,Martin Henderson,Mike
1192,2,Bailee Madison,Kinsey
1192,3,Lewis Pullman,Luke
1192,4,Damian Maffei,Man in the Mask
1192,5,Emma Bellomy,Dollface
1192,6,Lea Enslin,Pin-up Girl
1192,7,Mary Louise Casanta,Aunt Sheryl
1192,8,Ken Strunk,Uncle Marv
1192,9,Rachel Kuhn,Waitress
1192,10,Leah Roberts,Young Mother
1192,11,Preston Sadleir,Officer Brooks
1192,12,Gabriel A. Byrne,Young Son
353,0,Mike Lackey,Fred
353,1,Bill Chepil,Bill the Cop
353,2,Vic Noto,Bronson
294,0,Michael Moriarty,"David ""Mo"" Rutherford"
294,1,Andrea Marcovicci,Nicole
